task_id,task_type,assigned_to,asset_type,location,priority,scheduled_time,start_time,completion_time,status,delay_reason,feedback_score,was_missed,expected_duration,actual_duration,technician_experience,asset_age,day_of_week,is_weekend,prev_misses_by_person,prev_misses_by_asset
TASK_00390,HVAC Repair,Tech_05,Light Fixture,Building B - Floor 1,High,2025-01-28 11:00:22.960462,2025-01-28 11:00:22.960462,2025-01-28 12:23:22.960462,Completed,,5.0,False,75,83.0,6,10,Tuesday,False,4,14
TASK_00391,Inspection,Tech_04,Pump,Building A - Floor 1,Low,2025-01-23 11:00:22.960462,2025-01-23 11:09:22.960462,2025-01-23 12:52:22.960462,Completed,,4.0,False,87,103.0,9,15,Thursday,False,5,13
TASK_00392,Electrical,Tech_03,Light Fixture,Building A - Floor 2,High,2025-02-26 11:00:22.960462,2025-02-26 11:17:22.960462,2025-02-26 12:41:22.960462,Completed,,4.0,False,50,84.0,10,9,Wednesday,False,2,12
TASK_00393,HVAC Repair,Tech_02,Light Fixture,Building A - Floor 2,Medium,2025-03-06 11:00:22.960462,2025-03-06 11:01:22.960462,2025-03-06 12:31:22.960462,Completed,,3.0,False,85,90.0,5,8,Thursday,False,7,1
TASK_00394,HVAC Repair,Tech_02,Light Fixture,Warehouse,Medium,2025-02-18 11:00:22.960462,2025-02-18 11:22:22.960462,2025-02-18 14:08:22.960462,Completed,,3.0,False,172,166.0,2,1,Tuesday,False,0,0
TASK_00395,Cleaning,Tech_02,Generator,Building A - Floor 1,Low,2025-01-21 11:00:22.960462,2025-01-21 11:18:22.960462,2025-01-21 13:38:22.960462,Completed,,5.0,False,120,140.0,8,1,Tuesday,False,4,13
TASK_00396,Electrical,Tech_01,Light Fixture,Warehouse,Low,2025-02-09 11:00:22.960462,2025-02-09 11:26:22.960462,2025-02-09 12:34:22.960462,Completed,,3.0,False,49,68.0,6,9,Sunday,True,1,11
TASK_00397,Electrical,Tech_04,Light Fixture,Building A - Floor 1,High,2025-02-02 11:00:22.960462,2025-02-02 10:59:22.960462,,Missed,Late Assignment,,True,66,,10,10,Sunday,True,3,7
TASK_00398,HVAC Repair,Tech_04,Fire Alarm,Warehouse,High,2025-03-18 11:00:22.960462,2025-03-18 11:09:22.960462,2025-03-18 12:11:22.960462,Completed,,3.0,False,58,62.0,6,11,Tuesday,False,6,15
TASK_00399,Plumbing,Tech_01,Fire Alarm,Building A - Floor 2,Low,2025-02-04 11:00:22.960462,,,Scheduled,,,False,76,,7,7,Tuesday,False,9,5
TASK_00400,Cleaning,Tech_01,Pump,Building A - Floor 2,Medium,2025-02-23 11:00:22.960462,,,Scheduled,,,False,87,,8,7,Sunday,True,5,11
TASK_00401,Inspection,Tech_05,Fire Alarm,Warehouse,Medium,2025-02-02 11:00:22.960462,,,Scheduled,,,False,123,,8,12,Sunday,True,2,13
TASK_00402,Cleaning,Tech_05,Light Fixture,Building A - Floor 1,Medium,2025-03-16 11:00:22.960462,,,Scheduled,,,False,68,,3,13,Sunday,True,4,3
TASK_00403,Inspection,Tech_03,Generator,Building A - Floor 1,Medium,2025-02-23 11:00:22.960462,,,Scheduled,,,False,140,,4,1,Sunday,True,6,13
TASK_00404,Electrical,Tech_02,Fire Alarm,Building A - Floor 1,High,2025-03-02 11:00:22.960462,2025-03-02 11:16:22.960462,,Missed,Resource Unavailable,,True,100,,9,2,Sunday,True,5,13
TASK_00405,Plumbing,Tech_05,AC Unit,Building A - Floor 1,Low,2025-02-11 11:00:22.960462,2025-02-11 11:05:22.960462,2025-02-11 14:08:22.960462,Completed,,5.0,False,143,183.0,3,11,Tuesday,False,6,9
TASK_00406,Plumbing,Tech_05,Fire Alarm,Building A - Floor 1,Medium,2025-01-23 11:00:22.960462,2025-01-23 11:07:22.960462,,Missed,,,True,62,,8,7,Thursday,False,6,2
TASK_00407,Cleaning,Tech_03,Pump,Building A - Floor 1,Low,2025-03-14 11:00:22.960462,,,Scheduled,,,False,97,,9,15,Friday,False,2,4
TASK_00408,Inspection,Tech_02,Pump,Lobby,Medium,2025-03-02 11:00:22.960462,2025-03-02 11:27:22.960462,2025-03-02 14:47:22.960462,Completed,,5.0,False,167,200.0,3,14,Sunday,True,4,8
TASK_00409,Electrical,Tech_04,Generator,Warehouse,Low,2025-02-04 11:00:22.960462,2025-02-04 11:21:22.960462,,Missed,,,True,101,,1,14,Tuesday,False,6,5
TASK_00410,Electrical,Tech_03,AC Unit,Building A - Floor 1,Low,2025-02-20 11:00:22.960462,2025-02-20 11:26:22.960462,2025-02-20 13:20:22.960462,Completed,,4.0,False,78,114.0,6,3,Thursday,False,2,14
TASK_00411,Inspection,Tech_05,Fire Alarm,Building A - Floor 2,Medium,2025-02-10 11:00:22.960462,2025-02-10 11:01:22.960462,,Missed,Access Denied,,True,166,,9,4,Monday,False,3,14
TASK_00412,Cleaning,Tech_04,Pump,Building B - Floor 1,Medium,2025-02-28 11:00:22.960462,2025-02-28 11:20:22.960462,,In Progress,,,False,139,,9,2,Friday,False,4,4
TASK_00413,Cleaning,Tech_04,AC Unit,Building A - Floor 2,High,2025-03-12 11:00:22.960462,2025-03-12 11:26:22.960462,2025-03-12 12:16:22.960462,Completed,,4.0,False,42,50.0,3,13,Wednesday,False,8,12
TASK_00414,Inspection,Tech_01,Fire Alarm,Lobby,High,2025-01-25 11:00:22.960462,2025-01-25 10:50:22.960462,2025-01-25 12:24:22.960462,Completed,,5.0,False,89,94.0,9,14,Saturday,True,0,15
TASK_00415,Inspection,Tech_05,Pump,Building A - Floor 1,Medium,2025-02-11 11:00:22.960462,2025-02-11 11:27:22.960462,2025-02-11 13:33:22.960462,Completed,,3.0,False,105,126.0,10,14,Tuesday,False,6,5
TASK_00416,HVAC Repair,Tech_02,Light Fixture,Building A - Floor 1,Medium,2025-02-24 11:00:22.960462,,,Scheduled,,,False,145,,5,2,Monday,False,7,6
TASK_00417,Cleaning,Tech_05,Pump,Warehouse,Low,2025-03-01 11:00:22.960462,2025-03-01 11:24:22.960462,2025-03-01 12:59:22.960462,Completed,,4.0,False,72,95.0,9,6,Saturday,True,4,3
TASK_00418,Electrical,Tech_04,Generator,Lobby,Medium,2025-02-23 11:00:22.960462,,,Scheduled,,,False,52,,2,12,Sunday,True,7,13
TASK_00419,Electrical,Tech_03,AC Unit,Lobby,Low,2025-03-09 11:00:22.960462,2025-03-09 11:18:22.960462,,Missed,Late Assignment,,True,62,,9,11,Sunday,True,9,4
TASK_00420,Plumbing,Tech_03,Generator,Warehouse,Medium,2025-01-25 11:00:22.960462,2025-01-25 10:58:22.960462,,Missed,,,True,39,,6,5,Saturday,True,3,6
TASK_00421,HVAC Repair,Tech_03,Fire Alarm,Warehouse,High,2025-03-15 11:00:22.960462,2025-03-15 10:52:22.960462,2025-03-15 13:53:22.960462,Completed,,3.0,False,142,181.0,9,8,Saturday,True,3,0
TASK_00422,Electrical,Tech_04,Pump,Building B - Floor 1,Medium,2025-02-10 11:00:22.960462,2025-02-10 11:27:22.960462,,In Progress,,,False,172,,2,9,Monday,False,1,8
TASK_00423,Electrical,Tech_02,AC Unit,Building B - Floor 1,Low,2025-02-01 11:00:22.960462,2025-02-01 11:22:22.960462,2025-02-01 13:50:22.960462,Completed,,5.0,False,152,148.0,6,8,Saturday,True,3,8
TASK_00424,Electrical,Tech_04,AC Unit,Building A - Floor 2,Low,2025-03-05 11:00:22.960462,2025-03-05 10:46:22.960462,2025-03-05 12:53:22.960462,Completed,,5.0,False,95,127.0,8,1,Wednesday,False,8,4
TASK_00425,Inspection,Tech_03,Fire Alarm,Warehouse,High,2025-02-15 11:00:22.960462,2025-02-15 11:19:22.960462,2025-02-15 14:29:22.960462,Completed,,4.0,False,164,190.0,1,10,Saturday,True,0,6
TASK_00426,Electrical,Tech_03,AC Unit,Building A - Floor 2,Low,2025-03-16 11:00:22.960462,2025-03-16 11:30:22.960462,,In Progress,,,False,130,,2,4,Sunday,True,5,15
TASK_00427,HVAC Repair,Tech_05,Fire Alarm,Lobby,Medium,2025-02-15 11:00:22.960462,2025-02-15 11:08:22.960462,2025-02-15 12:17:22.960462,Completed,,3.0,False,48,69.0,4,4,Saturday,True,0,5
TASK_00428,Cleaning,Tech_05,Pump,Warehouse,Low,2025-02-13 11:00:22.960462,2025-02-13 11:30:22.960462,,Missed,Resource Unavailable,,True,71,,10,6,Thursday,False,1,5
TASK_00429,HVAC Repair,Tech_04,Fire Alarm,Warehouse,Low,2025-02-10 11:00:22.960462,2025-02-10 11:11:22.960462,,Missed,Late Assignment,,True,42,,4,7,Monday,False,5,11
TASK_00430,Plumbing,Tech_05,Generator,Warehouse,Low,2025-03-21 11:00:22.960462,2025-03-21 11:12:22.960462,,In Progress,,,False,132,,7,4,Friday,False,1,13
TASK_00431,Plumbing,Tech_03,Pump,Warehouse,Medium,2025-01-21 11:00:22.960462,,,Scheduled,,,False,169,,9,8,Tuesday,False,7,9
TASK_00432,Inspection,Tech_01,AC Unit,Building A - Floor 1,Medium,2025-03-09 11:00:22.960462,2025-03-09 11:07:22.960462,,In Progress,,,False,139,,6,4,Sunday,True,6,2
TASK_00433,Inspection,Tech_05,Fire Alarm,Building A - Floor 2,High,2025-01-23 11:00:22.960462,2025-01-23 10:56:22.960462,2025-01-23 12:57:22.960462,Completed,,4.0,False,96,121.0,1,8,Thursday,False,3,0
TASK_00434,Cleaning,Tech_01,Pump,Warehouse,Low,2025-01-21 11:00:22.960462,2025-01-21 11:01:22.960462,2025-01-21 13:07:22.960462,Completed,,4.0,False,125,126.0,2,6,Tuesday,False,6,15
TASK_00435,HVAC Repair,Tech_03,Fire Alarm,Lobby,Medium,2025-02-27 11:00:22.960462,,,Scheduled,,,False,170,,7,9,Thursday,False,8,4
TASK_00436,Plumbing,Tech_01,Generator,Building B - Floor 1,Medium,2025-01-25 11:00:22.960462,2025-01-25 10:52:22.960462,2025-01-25 13:41:22.960462,Completed,,5.0,False,155,169.0,7,4,Saturday,True,5,10
TASK_00437,Inspection,Tech_03,Fire Alarm,Building A - Floor 2,Low,2025-02-05 11:00:22.960462,2025-02-05 10:57:22.960462,2025-02-05 13:35:22.960462,Completed,,4.0,False,130,158.0,7,3,Wednesday,False,0,9
TASK_00438,Cleaning,Tech_03,Pump,Building A - Floor 1,High,2025-02-26 11:00:22.960462,,,Scheduled,,,False,178,,4,10,Wednesday,False,1,9
TASK_00439,HVAC Repair,Tech_01,Pump,Building A - Floor 2,Low,2025-01-29 11:00:22.960462,2025-01-29 11:23:22.960462,2025-01-29 13:54:22.960462,Completed,,3.0,False,124,151.0,5,8,Wednesday,False,9,7
TASK_00440,Plumbing,Tech_03,AC Unit,Building A - Floor 2,High,2025-02-12 11:00:22.960462,2025-02-12 11:00:22.960462,2025-02-12 12:06:22.960462,Completed,,5.0,False,75,66.0,2,13,Wednesday,False,8,8
TASK_00441,Cleaning,Tech_05,Pump,Warehouse,High,2025-02-11 11:00:22.960462,2025-02-11 11:23:22.960462,2025-02-11 14:48:22.960462,Completed,,5.0,False,179,205.0,7,2,Tuesday,False,4,1
TASK_00442,Cleaning,Tech_05,Fire Alarm,Building A - Floor 2,High,2025-02-11 11:00:22.960462,2025-02-11 10:45:22.960462,2025-02-11 12:28:22.960462,Completed,,5.0,False,108,103.0,3,5,Tuesday,False,7,4
TASK_00443,HVAC Repair,Tech_02,Fire Alarm,Warehouse,Low,2025-02-19 11:00:22.960462,,,Scheduled,,,False,158,,8,12,Wednesday,False,8,13
TASK_00444,HVAC Repair,Tech_05,Pump,Building A - Floor 2,Medium,2025-02-23 11:00:22.960462,2025-02-23 11:00:22.960462,2025-02-23 12:32:22.960462,Completed,,3.0,False,55,92.0,4,3,Sunday,True,2,10
TASK_00445,Plumbing,Tech_01,Generator,Building B - Floor 1,Low,2025-03-12 11:00:22.960462,2025-03-12 11:29:22.960462,2025-03-12 13:14:22.960462,Completed,,3.0,False,78,105.0,1,14,Wednesday,False,3,1
TASK_00446,Electrical,Tech_03,Fire Alarm,Building B - Floor 1,High,2025-01-27 11:00:22.960462,2025-01-27 11:01:22.960462,2025-01-27 12:13:22.960462,Completed,,3.0,False,47,72.0,4,10,Monday,False,4,13
TASK_00447,Inspection,Tech_03,AC Unit,Building A - Floor 1,Medium,2025-01-30 11:00:22.960462,2025-01-30 10:47:22.960462,2025-01-30 12:47:22.960462,Completed,,4.0,False,85,120.0,10,5,Thursday,False,1,14
TASK_00448,HVAC Repair,Tech_04,Light Fixture,Lobby,High,2025-02-26 11:00:22.960462,,,Scheduled,,,False,147,,4,12,Wednesday,False,4,8
TASK_00449,Electrical,Tech_02,Generator,Building B - Floor 1,Low,2025-03-13 11:00:22.960462,,,Scheduled,,,False,147,,5,9,Thursday,False,0,10
TASK_00450,Electrical,Tech_02,AC Unit,Lobby,High,2025-02-27 11:00:22.960462,,,Scheduled,,,False,69,,10,1,Thursday,False,9,9
TASK_00451,Electrical,Tech_02,Fire Alarm,Building B - Floor 1,Medium,2025-02-11 11:00:22.960462,2025-02-11 11:21:22.960462,2025-02-11 12:20:22.960462,Completed,,3.0,False,48,59.0,9,14,Tuesday,False,10,7
TASK_00452,Plumbing,Tech_04,Generator,Building A - Floor 1,Medium,2025-01-26 11:00:22.960462,2025-01-26 10:55:22.960462,,In Progress,,,False,36,,1,6,Sunday,True,6,0
TASK_00453,Inspection,Tech_04,Light Fixture,Building A - Floor 1,Medium,2025-01-25 11:00:22.960462,2025-01-25 11:29:22.960462,2025-01-25 13:27:22.960462,Completed,,4.0,False,87,118.0,7,3,Saturday,True,3,1
TASK_00454,Inspection,Tech_05,Fire Alarm,Building A - Floor 2,High,2025-02-25 11:00:22.960462,2025-02-25 11:24:22.960462,2025-02-25 12:02:22.960462,Completed,,4.0,False,35,38.0,5,4,Tuesday,False,9,12
TASK_00455,Inspection,Tech_02,Light Fixture,Building A - Floor 2,Medium,2025-02-07 11:00:22.960462,2025-02-07 10:54:22.960462,2025-02-07 14:05:22.960462,Completed,,4.0,False,168,191.0,2,2,Friday,False,2,11
TASK_00456,Cleaning,Tech_04,Generator,Building A - Floor 1,Medium,2025-02-06 11:00:22.960462,2025-02-06 11:14:22.960462,2025-02-06 13:00:22.960462,Completed,,5.0,False,86,106.0,8,13,Thursday,False,9,3
TASK_00457,Inspection,Tech_04,Light Fixture,Warehouse,High,2025-02-01 11:00:22.960462,2025-02-01 10:52:22.960462,2025-02-01 11:43:22.960462,Completed,,3.0,False,51,51.0,6,11,Saturday,True,10,0
TASK_00458,HVAC Repair,Tech_02,Generator,Building A - Floor 2,Medium,2025-03-01 11:00:22.960462,2025-03-01 10:52:22.960462,,In Progress,,,False,42,,6,7,Saturday,True,8,13
TASK_00459,Plumbing,Tech_05,Fire Alarm,Lobby,Medium,2025-02-08 11:00:22.960462,2025-02-08 10:56:22.960462,,In Progress,,,False,92,,9,13,Saturday,True,6,0
TASK_00460,Plumbing,Tech_01,Generator,Building A - Floor 1,Low,2025-01-24 11:00:22.960462,,,Scheduled,,,False,113,,9,2,Friday,False,8,9
TASK_00461,Cleaning,Tech_03,Fire Alarm,Building B - Floor 1,High,2025-03-13 11:00:22.960462,2025-03-13 10:48:22.960462,,In Progress,,,False,134,,4,8,Thursday,False,10,8
TASK_00462,HVAC Repair,Tech_05,Light Fixture,Lobby,Low,2025-01-26 11:00:22.960462,,,Scheduled,,,False,79,,1,12,Sunday,True,1,5
TASK_00463,Cleaning,Tech_02,AC Unit,Building A - Floor 1,Low,2025-01-24 11:00:22.960462,2025-01-24 11:21:22.960462,,Missed,,,True,125,,9,2,Friday,False,9,0
TASK_00464,Cleaning,Tech_02,AC Unit,Lobby,Medium,2025-02-18 11:00:22.960462,,,Scheduled,,,False,134,,6,15,Tuesday,False,10,14
TASK_00465,Electrical,Tech_05,AC Unit,Warehouse,Low,2025-01-23 11:00:22.960462,,,Scheduled,,,False,109,,5,5,Thursday,False,2,13
TASK_00466,Plumbing,Tech_01,Light Fixture,Building B - Floor 1,Medium,2025-03-13 11:00:22.960462,2025-03-13 11:17:22.960462,2025-03-13 13:39:22.960462,Completed,,5.0,False,136,142.0,9,8,Thursday,False,4,9
TASK_00467,Electrical,Tech_01,AC Unit,Building B - Floor 1,Medium,2025-03-12 11:00:22.960462,,,Scheduled,,,False,158,,2,8,Wednesday,False,7,10
TASK_00468,Plumbing,Tech_03,Fire Alarm,Building A - Floor 1,Medium,2025-02-13 11:00:22.960462,2025-02-13 11:09:22.960462,2025-02-13 12:17:22.960462,Completed,,4.0,False,42,68.0,6,4,Thursday,False,0,0
TASK_00469,HVAC Repair,Tech_01,Generator,Lobby,High,2025-01-21 11:00:22.960462,,,Scheduled,,,False,100,,6,5,Tuesday,False,6,14
TASK_00470,Plumbing,Tech_02,Generator,Warehouse,Low,2025-02-14 11:00:22.960462,2025-02-14 11:30:22.960462,2025-02-14 12:50:22.960462,Completed,,4.0,False,77,80.0,1,9,Friday,False,6,7
TASK_00471,Inspection,Tech_04,Pump,Warehouse,High,2025-02-25 11:00:22.960462,2025-02-25 10:49:22.960462,,Missed,,,True,121,,4,15,Tuesday,False,7,14
TASK_00472,Inspection,Tech_04,Pump,Building A - Floor 2,Low,2025-01-23 11:00:22.960462,2025-01-23 11:08:22.960462,,Missed,,,True,121,,3,6,Thursday,False,3,12
TASK_00473,Cleaning,Tech_02,Generator,Lobby,Low,2025-03-07 11:00:22.960462,2025-03-07 11:08:22.960462,2025-03-07 14:14:22.960462,Completed,,4.0,False,153,186.0,7,14,Friday,False,1,6
TASK_00474,Electrical,Tech_02,AC Unit,Warehouse,Medium,2025-01-28 11:00:22.960462,2025-01-28 11:25:22.960462,,In Progress,,,False,124,,6,10,Tuesday,False,9,4
TASK_00475,Electrical,Tech_01,Fire Alarm,Warehouse,Low,2025-02-08 11:00:22.960462,2025-02-08 11:24:22.960462,2025-02-08 13:47:22.960462,Completed,,3.0,False,153,143.0,10,5,Saturday,True,8,8
TASK_00476,Cleaning,Tech_04,Light Fixture,Building A - Floor 2,Medium,2025-03-14 11:00:22.960462,2025-03-14 11:03:22.960462,2025-03-14 11:59:22.960462,Completed,,3.0,False,34,56.0,7,14,Friday,False,2,3
TASK_00477,Plumbing,Tech_02,Pump,Building B - Floor 1,Medium,2025-02-20 11:00:22.960462,2025-02-20 10:54:22.960462,2025-02-20 13:21:22.960462,Completed,,3.0,False,123,147.0,2,1,Thursday,False,0,6
TASK_00478,Plumbing,Tech_02,Light Fixture,Building A - Floor 1,Medium,2025-02-28 11:00:22.960462,2025-02-28 11:10:22.960462,2025-02-28 12:40:22.960462,Completed,,4.0,False,70,90.0,1,5,Friday,False,3,14
TASK_00479,Inspection,Tech_04,Pump,Building A - Floor 2,High,2025-02-06 11:00:22.960462,2025-02-06 10:46:22.960462,2025-02-06 12:02:22.960462,Completed,,5.0,False,69,76.0,2,2,Thursday,False,1,8
TASK_00480,Inspection,Tech_04,AC Unit,Building A - Floor 2,Medium,2025-02-25 11:00:22.960462,2025-02-25 11:20:22.960462,2025-02-25 13:03:22.960462,Completed,,3.0,False,106,103.0,5,2,Tuesday,False,10,12
TASK_00481,Cleaning,Tech_01,Fire Alarm,Lobby,Low,2025-02-10 11:00:22.960462,,,Scheduled,,,False,90,,5,14,Monday,False,3,12
TASK_00482,Electrical,Tech_05,Generator,Building B - Floor 1,Low,2025-02-16 11:00:22.960462,,,Scheduled,,,False,159,,8,1,Sunday,True,7,12
TASK_00483,Electrical,Tech_04,Pump,Lobby,Medium,2025-03-14 11:00:22.960462,2025-03-14 11:22:22.960462,2025-03-14 13:19:22.960462,Completed,,4.0,False,82,117.0,8,2,Friday,False,10,6
TASK_00484,Plumbing,Tech_03,Pump,Building B - Floor 1,Low,2025-02-28 11:00:22.960462,2025-02-28 11:13:22.960462,,Missed,Late Assignment,,True,53,,3,15,Friday,False,5,14
TASK_00485,Electrical,Tech_04,Pump,Building A - Floor 2,High,2025-02-10 11:00:22.960462,2025-02-10 11:00:22.960462,2025-02-10 12:00:22.960462,Completed,,4.0,False,63,60.0,9,10,Monday,False,7,8
TASK_00486,Electrical,Tech_02,Generator,Building B - Floor 1,High,2025-03-16 11:00:22.960462,2025-03-16 10:59:22.960462,2025-03-16 12:11:22.960462,Completed,,4.0,False,39,72.0,5,1,Sunday,True,9,1
TASK_00487,HVAC Repair,Tech_05,Pump,Warehouse,Low,2025-03-03 11:00:22.960462,2025-03-03 11:06:22.960462,2025-03-03 13:07:22.960462,Completed,,3.0,False,84,121.0,9,6,Monday,False,9,1
TASK_00488,Electrical,Tech_05,Light Fixture,Building A - Floor 2,High,2025-03-16 11:00:22.960462,,,Scheduled,,,False,104,,4,9,Sunday,True,5,3
TASK_00489,HVAC Repair,Tech_05,Pump,Building B - Floor 1,Low,2025-03-01 11:00:22.960462,2025-03-01 11:04:22.960462,2025-03-01 13:07:22.960462,Completed,,5.0,False,85,123.0,3,14,Saturday,True,1,12
TASK_00490,Electrical,Tech_01,Fire Alarm,Building B - Floor 1,High,2025-03-13 11:00:22.960462,2025-03-13 11:29:22.960462,2025-03-13 13:56:22.960462,Completed,,5.0,False,123,147.0,2,13,Thursday,False,0,11
TASK_00491,Inspection,Tech_05,Generator,Warehouse,Medium,2025-02-04 11:00:22.960462,,,Scheduled,,,False,165,,7,8,Tuesday,False,0,9
TASK_00492,Inspection,Tech_01,AC Unit,Building A - Floor 2,Low,2025-02-08 11:00:22.960462,2025-02-08 11:07:22.960462,2025-02-08 14:05:22.960462,Completed,,4.0,False,163,178.0,10,5,Saturday,True,5,8
TASK_00493,HVAC Repair,Tech_05,Light Fixture,Building B - Floor 1,Medium,2025-01-26 11:00:22.960462,2025-01-26 10:55:22.960462,,Missed,Access Denied,,True,33,,8,11,Sunday,True,3,2
TASK_00494,Cleaning,Tech_04,Fire Alarm,Building B - Floor 1,Medium,2025-03-04 11:00:22.960462,2025-03-04 11:03:22.960462,2025-03-04 13:42:22.960462,Completed,,5.0,False,161,159.0,3,2,Tuesday,False,4,4
TASK_00495,Plumbing,Tech_03,Pump,Building B - Floor 1,High,2025-03-19 11:00:22.960462,2025-03-19 11:18:22.960462,2025-03-19 14:52:22.960462,Completed,,4.0,False,180,214.0,3,4,Wednesday,False,8,9
TASK_00496,HVAC Repair,Tech_03,Light Fixture,Building B - Floor 1,Low,2025-03-02 11:00:22.960462,,,Scheduled,,,False,61,,7,4,Sunday,True,6,6
TASK_00497,HVAC Repair,Tech_02,AC Unit,Warehouse,High,2025-03-21 11:00:22.960462,,,Scheduled,,,False,105,,10,4,Friday,False,9,12
TASK_00498,Electrical,Tech_05,AC Unit,Warehouse,Low,2025-02-02 11:00:22.960462,2025-02-02 10:51:22.960462,2025-02-02 13:56:22.960462,Completed,,4.0,False,145,185.0,6,13,Sunday,True,5,5
TASK_00499,Plumbing,Tech_05,Pump,Warehouse,Low,2025-02-01 11:00:22.960462,2025-02-01 11:04:22.960462,,In Progress,,,False,81,,10,10,Saturday,True,3,4
TASK_00500,Cleaning,Tech_02,AC Unit,Building A - Floor 2,High,2025-02-25 11:00:22.960462,2025-02-25 11:30:22.960462,2025-02-25 12:21:22.960462,Completed,,3.0,False,35,51.0,1,7,Tuesday,False,6,12
TASK_00501,Electrical,Tech_01,Light Fixture,Building A - Floor 1,Medium,2025-03-13 11:00:22.960462,2025-03-13 11:26:22.960462,2025-03-13 13:03:22.960462,Completed,,4.0,False,57,97.0,8,7,Thursday,False,9,3
TASK_00502,Plumbing,Tech_03,Light Fixture,Building B - Floor 1,Medium,2025-02-02 11:00:22.960462,2025-02-02 11:12:22.960462,2025-02-02 13:39:22.960462,Completed,,5.0,False,117,147.0,7,3,Sunday,True,2,0
TASK_00503,HVAC Repair,Tech_01,AC Unit,Building B - Floor 1,High,2025-03-04 11:00:22.960462,,,Scheduled,,,False,145,,10,7,Tuesday,False,9,5
TASK_00504,Cleaning,Tech_01,Light Fixture,Building A - Floor 1,Low,2025-03-04 11:00:22.960462,2025-03-04 11:25:22.960462,,Missed,Resource Unavailable,,True,91,,8,4,Tuesday,False,9,9
TASK_00505,Electrical,Tech_02,Generator,Building B - Floor 1,Medium,2025-02-11 11:00:22.960462,2025-02-11 11:21:22.960462,2025-02-11 12:03:22.960462,Completed,,3.0,False,41,42.0,4,7,Tuesday,False,4,13
TASK_00506,Inspection,Tech_02,Pump,Lobby,Medium,2025-01-30 11:00:22.960462,2025-01-30 10:46:22.960462,2025-01-30 11:25:22.960462,Completed,,5.0,False,48,39.0,8,12,Thursday,False,9,14
TASK_00507,Plumbing,Tech_01,Light Fixture,Building A - Floor 2,Low,2025-02-07 11:00:22.960462,,,Scheduled,,,False,139,,8,4,Friday,False,6,11
TASK_00508,Cleaning,Tech_03,Fire Alarm,Building B - Floor 1,High,2025-01-28 11:00:22.960462,2025-01-28 11:24:22.960462,2025-01-28 11:57:22.960462,Completed,,4.0,False,42,33.0,9,13,Tuesday,False,0,7
TASK_00509,Electrical,Tech_03,Pump,Warehouse,Medium,2025-01-22 11:00:22.960462,2025-01-22 11:10:22.960462,2025-01-22 12:50:22.960462,Completed,,3.0,False,105,100.0,7,12,Wednesday,False,7,2
TASK_00510,Cleaning,Tech_03,AC Unit,Building B - Floor 1,Low,2025-03-18 11:00:22.960462,2025-03-18 11:04:22.960462,,Missed,,,True,62,,5,14,Tuesday,False,10,2
TASK_00511,Inspection,Tech_03,Light Fixture,Building A - Floor 1,Medium,2025-03-20 11:00:22.960462,2025-03-20 11:14:22.960462,,In Progress,,,False,97,,5,8,Thursday,False,3,12
TASK_00512,Inspection,Tech_03,Generator,Warehouse,High,2025-01-22 11:00:22.960462,2025-01-22 11:04:22.960462,2025-01-22 13:00:22.960462,Completed,,4.0,False,93,116.0,7,11,Wednesday,False,4,2
TASK_00513,Inspection,Tech_05,Light Fixture,Warehouse,High,2025-02-08 11:00:22.960462,2025-02-08 10:55:22.960462,2025-02-08 12:21:22.960462,Completed,,5.0,False,83,86.0,7,4,Saturday,True,1,6
TASK_00514,HVAC Repair,Tech_05,AC Unit,Building A - Floor 2,Low,2025-01-31 11:00:22.960462,2025-01-31 11:26:22.960462,,In Progress,,,False,145,,8,11,Friday,False,3,9
